12:13000001-45540000	2.9672131147541	2.97138314785374	2.93069306930693	2.96992481203007	2.97662337662338	2.97560975609756	2.98198198198198	2.94444444444444	2.91111111111111	2.97464788732394	2.96178343949045
12:45960001-67620000	1.98770491803279	1.99046104928458	1.78217821782178	1.90977443609023	1.99480519480519	1.95121951219512	2	1.72222222222222	1.8	1.99154929577465	1.98726114649682
12:68100001-133060000	3	2.99841017488076	2	3	2.9974025974026	2.82926829268293	3	2	2	2.99859154929577	3
13:18720001-71260000	2	2.03179650238474	2.04950495049505	2	2	2.02439024390244	3	2.02777777777778	2.04444444444444	2.03943661971831	2
13:71720001-114260000	3.00409836065574	3.10174880763116	3.01980198019802	3.05263157894737	3.07792207792208	3.09756097560976	3.11711711711712	3	3.11111111111111	3.00281690140845	3.00636942675159
14:20060001-93560000	2	2	2	2	2	2	2	2	2	2	2
14:94000001-106660000	1.04098360655738	1.03338632750397	1	1.03007518796992	1.14025974025974	1.04878048780488	1.05405405405405	1.08333333333333	1.06666666666667	1.02957746478873	1.02547770700637
15:22820001-101840000	2	2	2	2	2	2	2	2	2	2	2
16:20001-78840000	2	1.98251192368839	2	1.98496240601504	2	1.92682926829268	2	2	2	2	2
16:79200001-89840000	2.17213114754098	2.02384737678855	2.00990099009901	2.41353383458647	2.08051948051948	2.02439024390244	2.07207207207207	2.30555555555556	2.02222222222222	2.02112676056338	2
17:500001-15320000	2.31147540983607	2.88553259141494	2.87128712871287	2.44360902255639	2.81038961038961	2.90243902439024	2.86486486486486	2.58333333333333	2.8	2.92535211267606	2.96178343949045
17:22140001-82940000	2	2.00317965023847	2	2.03007518796993	2.0025974025974	2	2	2.02777777777778	2	2.00704225352113	2
18:36760001-80040000	1.00409836065574	1.44197138314785	1.10891089108911	1.03759398496241	1	1.26829268292683	1.06306306306306	1.02777777777778	1.17777777777778	1.0056338028169	2
19:420001-24200000	1.96311475409836	1.95866454689984	1.94059405940594	1.98496240601504	1.97922077922078	1.97560975609756	1.99099099099099	1.97222222222222	1.97777777777778	1.97183098591549	1.98726114649682
19:27400001-43180000	3.94262295081967	3.89348171701113	3.79207920792079	3.93233082706767	3.92467532467532	3.70731707317073	3.92792792792793	3.75	3.88888888888889	3.9	3.95541401273885
19:43240001-58300000	3.84016393442623	3.81081081081081	3.68316831683168	3.84210526315789	3.85454545454545	3.63414634146341	3.9009009009009	3.75	3.84444444444444	3.77746478873239	3.87261146496815
20:180001-26260000	1.75819672131148	1.96661367249603	1.91089108910891	1.42857142857143	1.92467532467532	1.95121951219512	1.90990990990991	1.27777777777778	1.86666666666667	1.95492957746479	1.96815286624204
20:31140001-44880000	2.97131147540984	2.2241653418124	2.20792079207921	2.96240601503759	2.87012987012987	2.21951219512195	2.98198198198198	2.91666666666667	2.31111111111111	2.26760563380282	2.22292993630573
20:45040001-64140000	3.32786885245902	3.0906200317965	3.12871287128713	3.17293233082707	3.43116883116883	3.09756097560976	3.58558558558559	3.22222222222222	3.11111111111111	3.09295774647887	3.07643312101911
21:13900001-46660000	1.98360655737705	1.99523052464229	1.97029702970297	1.95488721804511	1.9974025974026	2	1.99099099099099	1.86111111111111	1.97777777777778	1.9943661971831	1.98726114649682
22:10700001-50580000	1.98770491803279	1.97138314785374	1.97029702970297	1.97744360902256	1.96883116883117	1.97560975609756	1.96396396396396	1.97222222222222	1.91111111111111	1.96901408450704	1.97452229299363
RP11-34P13.7	0.0204918032786885	0.0206677265500795	0	0.0150375939849624	0.0155844155844156	0	0.018018018018018	0	0.0666666666666667	0.0154929577464789	0.0191082802547771
FO538757.2	0.790983606557377	0.748807631160572	0.752475247524752	0.639097744360902	0.672727272727273	0.878048780487805	0.81981981981982	0.888888888888889	0.866666666666667	0.684507042253521	0.713375796178344
AP006222.2	0.262295081967213	0.181240063593005	0.217821782178218	0.240601503759398	0.197402597402597	0.146341463414634	0.297297297297297	0.166666666666667	0.155555555555556	0.153521126760563	0.159235668789809
RP11-206L10.9	0.0942622950819672	0.0747217806041336	0.0693069306930693	0.112781954887218	0.0935064935064935	0.0975609756097561	0.0990990990990991	0.0277777777777778	0.177777777777778	0.0690140845070423	0.0191082802547771
LINC00115	0.0245901639344262	0.041335453100159	0.0396039603960396	0.0225563909774436	0.0337662337662338	0	0.036036036036036	0	0.0444444444444444	0.0253521126760563	0.0191082802547771
FAM41C	0.139344262295082	0.0779014308426073	0.099009900990099	0.150375939849624	0.0987012987012987	0.170731707317073	0.18018018018018	0.111111111111111	0.0444444444444444	0.105633802816901	0.0573248407643312
RP11-54O7.1	0.0204918032786885	0.0111287758346582	0.0099009900990099	0.0300751879699248	0.00519480519480519	0.024390243902439	0.00900900900900901	0.0277777777777778	0.0222222222222222	0.0126760563380282	0.0127388535031847
SAMD11	0.0286885245901639	0.0254372019077901	0.0198019801980198	0.037593984962406	0.0207792207792208	0.024390243902439	0.00900900900900901	0	0	0.0183098591549296	0.00636942675159236
NOC2L	2.20491803278689	1.40699523052464	1.62376237623762	1.58646616541353	1.49090909090909	1.97560975609756	1.89189189189189	1.38888888888889	1.68888888888889	1.42535211267606	1.19108280254777
KLHL17	0.102459016393443	0.0810810810810811	0.118811881188119	0.0977443609022556	0.0597402597402597	0.0975609756097561	0.0990990990990991	0.138888888888889	0.0888888888888889	0.0788732394366197	0.0573248407643312
PLEKHN1	0.19672131147541	0.163751987281399	0.297029702970297	0.150375939849624	0.202597402597403	0.121951219512195	0.153153153153153	0.194444444444444	0.333333333333333	0.184507042253521	0.165605095541401
PERM1	0.00819672131147541	0.014308426073132	0.0693069306930693	0.037593984962406	0.0103896103896104	0.024390243902439	0	0	0.0222222222222222	0.0169014084507042	0.0191082802547771
RP11-54O7.17	0.127049180327869	0.139904610492846	0.128712871287129	0.18796992481203	0.145454545454545	0.0975609756097561	0.153153153153153	0.25	0.244444444444444	0.101408450704225	0.114649681528662
HES4	7.02459016393443	4.14308426073132	5.27722772277228	6.33082706766917	4.88571428571429	5.97560975609756	6.02702702702703	6.63888888888889	4.22222222222222	3.79154929577465	4.08917197452229
ISG15	5.60245901639344	4.50556438791733	5.69306930693069	5.15789473684211	4.64415584415584	5	4.63963963963964	5.80555555555556	4.44444444444444	4.55211267605634	5.18471337579618
AGRN	2.62704918032787	2.31955484896661	2.2970297029703	2.18045112781955	2.15324675324675	3.53658536585366	2.63063063063063	2.27777777777778	2.37777777777778	1.99577464788732	2.3375796178344
RNF223	0.151639344262295	0.0747217806041336	0.0693069306930693	0.0827067669172932	0.0883116883116883	0.0975609756097561	0.0720720720720721	0.138888888888889	0.155555555555556	0.0971830985915493	0.0828025477707006
C1orf159	0.389344262295082	0.297297297297297	0.366336633663366	0.330827067669173	0.267532467532468	0.292682926829268	0.324324324324324	0.166666666666667	0.444444444444444	0.269014084507042	0.280254777070064
RP11-465B22.8	0.0901639344262295	0.127186009538951	0.158415841584158	0.0977443609022556	0.0961038961038961	0.24390243902439	0.144144144144144	0	0.111111111111111	0.0985915492957746	0.235668789808917
TTLL10	0.0286885245901639	0.0174880763116057	0.0198019801980198	0.0150375939849624	0.0181818181818182	0	0.00900900900900901	0	0	0.0140845070422535	0.0127388535031847
TNFRSF18	0.0368852459016393	0.0254372019077901	0.0594059405940594	0.037593984962406	0.0337662337662338	0	0.0540540540540541	0	0.0444444444444444	0.0140845070422535	0.0573248407643312
SDF4	5.65983606557377	5.51351351351351	5.57425742574257	5.17293233082707	5.14545454545455	5.82926829268293	6.23423423423423	6.22222222222222	5.6	4.86056338028169	5.40127388535032
B3GALT6	0.372950819672131	0.257551669316375	0.356435643564356	0.383458646616541	0.293506493506493	0.317073170731707	0.306306306306306	0.277777777777778	0.311111111111111	0.266197183098592	0.261146496815287
FAM132A	0.229508196721311	0.170111287758347	0.346534653465347	0.120300751879699	0.197402597402597	0.195121951219512	0.234234234234234	0.166666666666667	0.333333333333333	0.228169014084507	0.222929936305732
UBE2J2	1.89754098360656	1.33386327503975	1.44554455445545	1.54887218045113	1.41558441558442	1.82926829268293	1.87387387387387	1.61111111111111	1.2	1.37042253521127	1.27388535031847
SCNN1D	0.0163934426229508	0.0174880763116057	0	0.037593984962406	0.0285714285714286	0.024390243902439	0.0720720720720721	0.0277777777777778	0.0222222222222222	0.0295774647887324	0.0254777070063694
ACAP3	0.692622950819672	0.508744038155803	0.554455445544555	0.706766917293233	0.483116883116883	0.658536585365854	0.513513513513513	0.694444444444444	0.822222222222222	0.505633802816901	0.382165605095541
PUSL1	1.40573770491803	0.786963434022258	0.544554455445545	1.06766917293233	0.841558441558442	0.975609756097561	1.34234234234234	1.19444444444444	0.688888888888889	0.709859154929578	0.700636942675159
CPSF3L	0.729508196721312	0.56120826709062	0.524752475247525	0.744360902255639	0.519480519480519	0.536585365853659	0.801801801801802	0.805555555555556	0.466666666666667	0.443661971830986	0.522292993630573
CPTP	0.864754098360656	0.772655007949126	0.96039603960396	0.736842105263158	0.753246753246753	0.951219512195122	0.936936936936937	0.833333333333333	0.755555555555556	0.767605633802817	0.770700636942675
DVL1	0.512295081967213	0.895071542130366	0.742574257425743	0.714285714285714	0.553246753246753	1.17073170731707	0.792792792792793	0.833333333333333	0.911111111111111	0.6	0.726114649681529
AURKAIP1	8.97131147540984	8.21303656597774	8.41584158415842	8.59398496240602	7.39220779220779	9.17073170731707	8.63963963963964	9.16666666666667	8.04444444444444	8.03380281690141	7.63057324840764
CCNL2	0.635245901639344	0.513513513513513	0.564356435643564	0.601503759398496	0.535064935064935	0.829268292682927	0.504504504504504	0.833333333333333	0.822222222222222	0.463380281690141	0.445859872611465
MRPL20	5.42622950819672	4.06359300476948	4.17821782178218	5.18045112781955	4.14285714285714	4.73170731707317	5.78378378378378	4.86111111111111	3.64444444444444	3.62394366197183	3.47770700636943
RP4-758J18.13	0.0737704918032787	0.0445151033386327	0.0495049504950495	0.0225563909774436	0.0441558441558442	0	0.045045045045045	0.0833333333333333	0.0666666666666667	0.0422535211267606	0.0573248407643312
VWA1	1.52868852459016	1.05246422893482	1.33663366336634	1	1.00519480519481	1.26829268292683	1.0990990990991	0.833333333333333	1.51111111111111	0.963380281690141	1.19108280254777
ATAD3C	0.118852459016393	0.0476947535771065	0.099009900990099	0.105263157894737	0.101298701298701	0.0731707317073171	0.207207207207207	0.166666666666667	0.0888888888888889	0.0605633802816901	0.0700636942675159
ATAD3B	1.07377049180328	0.92845786963434	0.772277227722772	0.962406015037594	0.745454545454545	1.14634146341463	1.0990990990991	0.888888888888889	0.8	0.704225352112676	0.738853503184713
ATAD3A	0.848360655737705	0.717011128775835	0.772277227722772	0.774436090225564	0.511688311688312	1.04878048780488	0.765765765765766	0.805555555555556	0.577777777777778	0.587323943661972	0.598726114649682
TMEM240	0.0204918032786885	0.0158982511923688	0.0099009900990099	0.0075187969924812	0.0155844155844156	0.0487804878048781	0.027027027027027	0	0.0222222222222222	0.0140845070422535	0.0127388535031847
SSU72	10.0409836065574	8.96820349761526	9.75247524752475	9.54887218045113	9.12987012987013	9.85365853658537	9.66666666666667	9.75	9.06666666666667	9.13380281690141	8.34394904458599
RP5-832C2.5	0.0286885245901639	0.0286168521462639	0.0396039603960396	0.0451127819548872	0.012987012987013	0.0731707317073171	0.018018018018018	0.0555555555555556	0.0222222222222222	0.0323943661971831	0.0127388535031847
RP11-345P4.9	0.0737704918032787	0.0556438791732909	0.0495049504950495	0.0451127819548872	0.0623376623376623	0.0731707317073171	0.0630630630630631	0.0277777777777778	0.0222222222222222	0.0577464788732394	0.0445859872611465
MIB2	2.65573770491803	0.918918918918919	0.891089108910891	1.84962406015038	1.4987012987013	1.09756097560976	2.75675675675676	2.19444444444444	0.955555555555556	0.861971830985915	0.777070063694268
MMP23B	5.25409836065574	2.93640699523052	4.13861386138614	4.29323308270677	3.45974025974026	4.48780487804878	3.43243243243243	5.88888888888889	3.73333333333333	2.76338028169014	3.31847133757962
CDK11B	0.692622950819672	0.524642289348172	0.653465346534653	0.691729323308271	0.485714285714286	0.731707317073171	0.711711711711712	0.833333333333333	0.755555555555556	0.587323943661972	0.522292993630573
RP11-345P4.10	0.0204918032786885	0.0158982511923688	0.0198019801980198	0.0075187969924812	0	0.024390243902439	0	0	0	0.0154929577464789	0.0191082802547771
SLC35E2B	0.55327868852459	0.39268680445151	0.554455445544555	0.496240601503759	0.34025974025974	0.560975609756098	0.45045045045045	0.694444444444444	0.333333333333333	0.38169014084507	0.388535031847134
CDK11A	0.368852459016393	0.228934817170111	0.267326732673267	0.323308270676692	0.218181818181818	0.341463414634146	0.396396396396396	0.416666666666667	0.311111111111111	0.256338028169014	0.21656050955414
SLC35E2	0.0245901639344262	0.014308426073132	0.0297029702970297	0.0150375939849624	0.00779220779220779	0.0487804878048781	0.00900900900900901	0.0833333333333333	0.0222222222222222	0.0126760563380282	0.0127388535031847
NADK	1.58196721311475	1.28934817170111	1.07920792079208	1.2406015037594	1.35324675324675	1.78048780487805	1.35135135135135	1.44444444444444	1.33333333333333	1.11971830985915	1.09554140127389
GNB1	3.78688524590164	3.30365659777424	3.51485148514851	3.48872180451128	2.97922077922078	3.97560975609756	3.59459459459459	4.86111111111111	4.08888888888889	2.91408450704225	2.90445859872611
RP1-140A9.1	0.00819672131147541	0.00317965023847377	0	0.0225563909774436	0.0025974025974026	0	0	0	0	0.00422535211267606	0
TMEM52	0.651639344262295	0.379968203497615	0.475247524752475	0.443609022556391	0.335064935064935	0.51219512195122	0.36036036036036	0.5	0.555555555555556	0.370422535211268	0.369426751592357
PRKCZ	0.454918032786885	0.343402225755167	0.425742574257426	0.345864661654135	0.402597402597403	0.341463414634146	0.432432432432432	0.333333333333333	0.177777777777778	0.295774647887324	0.363057324840764
RP5-892K4.1	0.0163934426229508	0.0127186009538951	0	0.0225563909774436	0.0103896103896104	0.024390243902439	0.018018018018018	0.0277777777777778	0.0666666666666667	0.00563380281690141	0.0127388535031847
RP11-181G12.2	0.0327868852459016	0.0317965023847377	0.0297029702970297	0.0075187969924812	0.0207792207792208	0.0487804878048781	0.018018018018018	0	0	0.0197183098591549	0.0191082802547771
FAAP20	5.80737704918033	4.56438791732909	4.91089108910891	5.24812030075188	4.43116883116883	5.60975609756098	5.15315315315315	5.69444444444444	4.82222222222222	4.29014084507042	4.35031847133758
SKI	0.55327868852459	0.472178060413355	0.376237623762376	0.639097744360902	0.394805194805195	0.75609756097561	0.369369369369369	0.583333333333333	0.511111111111111	0.354929577464789	0.375796178343949
MORN1	0.0491803278688525	0.0333863275039746	0.099009900990099	0.0676691729323308	0.0337662337662338	0.0731707317073171	0.036036036036036	0.111111111111111	0.0444444444444444	0.0352112676056338	0.0254777070063694
RER1	5.20491803278689	3.78696343402226	4	4.50375939849624	4.25194805194805	4.63414634146341	5.44144144144144	4.55555555555556	3.02222222222222	4.02676056338028	3.34394904458599
PEX10	0.868852459016393	0.472178060413355	0.603960396039604	0.518796992481203	0.506493506493506	0.463414634146341	0.477477477477477	0.722222222222222	0.422222222222222	0.428169014084507	0.369426751592357
PLCH2	0.0163934426229508	0.00794912559618442	0.0297029702970297	0	0.00779220779220779	0	0	0.0277777777777778	0.0666666666666667	0.0154929577464789	0.00636942675159236
PANK4	0.10655737704918	0.0556438791732909	0.0099009900990099	0.0902255639097744	0.0415584415584416	0.0487804878048781	0.045045045045045	0.0555555555555556	0.111111111111111	0.0464788732394366	0.0445859872611465
RP3-395M20.12	0.270491803278689	0.197138314785374	0.168316831683168	0.225563909774436	0.184415584415584	0.121951219512195	0.117117117117117	0.166666666666667	0.333333333333333	0.192957746478873	0.165605095541401
RP3-395M20.8	0.151639344262295	0.139904610492846	0.138613861386139	0.142857142857143	0.166233766233766	0.121951219512195	0.153153153153153	0.166666666666667	0.266666666666667	0.154929577464789	0.159235668789809
TNFRSF14	0.770491803278688	0.53577106518283	0.663366336633663	0.721804511278195	0.571428571428571	0.853658536585366	0.702702702702703	0.861111111111111	0.622222222222222	0.490140845070423	0.490445859872611
RP3-395M20.9	0.0614754098360656	0.027027027027027	0.0297029702970297	0.0300751879699248	0.038961038961039	0	0.045045045045045	0.0277777777777778	0.0444444444444444	0.028169014084507	0.0254777070063694
FAM213B	1.14754098360656	0.732909379968203	0.821782178217822	1.14285714285714	0.893506493506493	0.951219512195122	1.03603603603604	0.777777777777778	1.15555555555556	0.67887323943662	0.700636942675159
MMEL1	0.0778688524590164	0.0206677265500795	0.0198019801980198	0.0902255639097744	0.0441558441558442	0.024390243902439	0.045045045045045	0	0.0666666666666667	0.0366197183098592	0.0127388535031847
TTC34	0.040983606557377	0.00476947535771065	0.0099009900990099	0.0075187969924812	0.0103896103896104	0	0	0	0	0.00704225352112676	0.0191082802547771
LINC00982	0.254098360655738	0.182829888712242	0.316831683168317	0.225563909774436	0.220779220779221	0.195121951219512	0.216216216216216	0.166666666666667	0.288888888888889	0.163380281690141	0.10828025477707
PRDM16	0.131147540983607	0.195548489666137	0.237623762376238	0.157894736842105	0.12987012987013	0.195121951219512	0.0990990990990991	0.305555555555556	0.333333333333333	0.152112676056338	0.203821656050955
RP1-163G9.2	0.0122950819672131	0.00158982511923688	0	0.0225563909774436	0.00779220779220779	0.024390243902439	0	0	0.0222222222222222	0.00704225352112676	0
ARHGEF16	0.336065573770492	0.36724960254372	0.653465346534653	0.37593984962406	0.306493506493506	0.48780487804878	0.27027027027027	0.444444444444444	0.355555555555556	0.367605633802817	0.254777070063694
MEGF6	0.184426229508197	0.130365659777424	0.267326732673267	0.172932330827068	0.192207792207792	0.365853658536585	0.198198198198198	0.277777777777778	0.2	0.173239436619718	0.203821656050955
TPRG1L	0.713114754098361	0.869634340222575	0.891089108910891	0.759398496240602	0.727272727272727	1.02439024390244	0.684684684684685	0.944444444444444	1.06666666666667	0.76056338028169	0.75796178343949
WRAP73	0.409836065573771	0.337042925278219	0.504950495049505	0.398496240601504	0.311688311688312	0.268292682926829	0.369369369369369	0.472222222222222	0.333333333333333	0.264788732394366	0.254777070063694
LRRC47	0.368852459016393	0.46422893481717	0.306930693069307	0.488721804511278	0.363636363636364	0.658536585365854	0.351351351351351	0.527777777777778	0.422222222222222	0.366197183098592	0.401273885350318
CEP104	0.631147540983607	0.503974562798092	0.623762376237624	0.699248120300752	0.431168831168831	0.804878048780488	0.441441441441441	0.555555555555556	0.6	0.488732394366197	0.477707006369427
DFFB	0.110655737704918	0.0874403815580286	0.0495049504950495	0.0676691729323308	0.038961038961039	0.121951219512195	0.0990990990990991	0.0555555555555556	0.0666666666666667	0.0577464788732394	0.0509554140127389
C1orf174	0.815573770491803	0.534181240063593	0.504950495049505	0.774436090225564	0.483116883116883	0.341463414634146	0.594594594594595	0.666666666666667	0.6	0.51830985915493	0.426751592356688
LINC01134	0.0450819672131148	0.0238473767885533	0.0495049504950495	0.0075187969924812	0.0337662337662338	0.024390243902439	0.027027027027027	0.0277777777777778	0.0222222222222222	0.0323943661971831	0.0318471337579618
NPHP4	0.10655737704918	0.095389507154213	0.0693069306930693	0.0902255639097744	0.0571428571428571	0.121951219512195	0.0810810810810811	0.0277777777777778	0.111111111111111	0.0887323943661972	0.0573248407643312
KCNAB2	0.327868852459016	0.241653418124006	0.336633663366337	0.263157894736842	0.228571428571429	0.560975609756098	0.378378378378378	0.305555555555556	0.155555555555556	0.232394366197183	0.261146496815287
RPL22	10.8319672131148	10.7599364069952	10.5742574257426	10.6917293233083	10.6025974025974	10.9024390243902	10.7657657657658	10.8611111111111	10.5111111111111	10.6732394366197	10.5605095541401
RP1-120G22.11	0.0122950819672131	0.014308426073132	0.0198019801980198	0.0075187969924812	0.0103896103896104	0	0.00900900900900901	0	0.0222222222222222	0.00845070422535211	0.0191082802547771
RNF207	0.377049180327869	0.157392686804452	0.207920792079208	0.255639097744361	0.231168831168831	0.268292682926829	0.297297297297297	0.472222222222222	0.155555555555556	0.159154929577465	0.165605095541401
ICMT	1.72540983606557	1.22098569157393	1.62376237623762	1.41353383458647	1.28831168831169	2.36585365853659	1.72072072072072	1.55555555555556	1.51111111111111	1.24084507042254	1.10191082802548
LINC00337	0.0204918032786885	0.00794912559618442	0.0099009900990099	0.0225563909774436	0.012987012987013	0.0487804878048781	0.027027027027027	0.0277777777777778	0.0444444444444444	0.00845070422535211	0.00636942675159236
GPR153	0.176229508196721	0.279809220985692	0.188118811881188	0.210526315789474	0.27012987012987	0.365853658536585	0.252252252252252	0.25	0.2	0.232394366197183	0.254777070063694
ACOT7	1.07377049180328	0.961844197138315	0.97029702970297	0.894736842105263	0.78961038961039	1.17073170731707	0.855855855855856	1.02777777777778	1.02222222222222	0.769014084507042	0.802547770700637
RP1-202O8.3	0.00409836065573771	0.0174880763116057	0.0099009900990099	0.0075187969924812	0.00519480519480519	0	0	0.0277777777777778	0.0222222222222222	0.0211267605633803	0
HES2	0.10655737704918	0.0937996820349762	0.118811881188119	0.150375939849624	0.109090909090909	0.121951219512195	0.0990990990990991	0.166666666666667	0.111111111111111	0.0971830985915493	0.0445859872611465
ESPN	1.05737704918033	0.348171701112878	0.287128712871287	1.03759398496241	0.615584415584416	0.463414634146341	0.882882882882883	1.13888888888889	0.4	0.295774647887324	0.375796178343949
TNFRSF25	0.0573770491803279	0.0874403815580286	0.099009900990099	0.0827067669172932	0.0961038961038961	0.0487804878048781	0.0900900900900901	0.111111111111111	0.244444444444444	0.0676056338028169	0.127388535031847
PLEKHG5	0.0614754098360656	0.041335453100159	0.0396039603960396	0.075187969924812	0.0467532467532468	0.0731707317073171	0.0630630630630631	0.0277777777777778	0	0.0549295774647887	0.0636942675159236
NOL9	0.561475409836066	0.451510333863275	0.425742574257426	0.488721804511278	0.405194805194805	0.463414634146341	0.459459459459459	0.277777777777778	0.6	0.383098591549296	0.318471337579618
ZBTB48	0.118852459016393	0.130365659777424	0.0495049504950495	0.105263157894737	0.0831168831168831	0.121951219512195	0.0990990990990991	0.166666666666667	0.0666666666666667	0.0971830985915493	0.089171974522293
KLHL21	0.471311475409836	0.70429252782194	0.544554455445545	0.729323308270677	0.574025974025974	0.804878048780488	0.513513513513513	0.722222222222222	0.8	0.491549295774648	0.585987261146497
PHF13	0.225409836065574	0.329093799682035	0.237623762376238	0.300751879699248	0.238961038961039	0.170731707317073	0.288288288288288	0.25	0.466666666666667	0.240845070422535	0.203821656050955
THAP3	0.315573770491803	0.192368839427663	0.257425742574257	0.323308270676692	0.262337662337662	0.292682926829268	0.261261261261261	0.416666666666667	0.288888888888889	0.232394366197183	0.203821656050955
DNAJC11	0.319672131147541	0.333863275039746	0.198019801980198	0.368421052631579	0.238961038961039	0.365853658536585	0.306306306306306	0.444444444444444	0.444444444444444	0.26056338028169	0.229299363057325
CAMTA1	5.00409836065574	4.20826709062003	5.00990099009901	4.83458646616541	3.86233766233766	4.53658536585366	4.87387387387387	5.25	4.64444444444444	3.8112676056338	3.55414012738854
VAMP3	1.52459016393443	1.2845786963434	1.23762376237624	1.15789473684211	1.23376623376623	1.5609756097561	1.66666666666667	1.44444444444444	1.22222222222222	1.26056338028169	1.25477707006369
PER3	0.315573770491803	0.26550079491256	0.346534653465347	0.263157894736842	0.215584415584416	0.609756097560976	0.297297297297297	0.472222222222222	0.377777777777778	0.315492957746479	0.210191082802548
UTS2	0.10655737704918	0.0810810810810811	0.148514851485149	0.105263157894737	0.116883116883117	0.0975609756097561	0.0810810810810811	0.222222222222222	0.0888888888888889	0.11830985915493	0.10828025477707
TNFRSF9	0.0122950819672131	0.00635930047694754	0.0198019801980198	0.0150375939849624	0.0155844155844156	0	0.00900900900900901	0	0	0.00845070422535211	0.00636942675159236
PARK7	6.0327868852459	4.65977742448331	4.75247524752475	5.66917293233083	5.07012987012987	4.85365853658537	6.36936936936937	5.25	4.66666666666667	4.56760563380282	4.6624203821656
ERRFI1	1.73360655737705	3.15580286168521	2.51485148514851	2.44360902255639	2.34805194805195	2.92682926829268	2.7027027027027	2.91666666666667	2.57777777777778	2.29295774647887	2.77707006369427
RP11-431K24.1	0.0163934426229508	0.0127186009538951	0	0	0.0155844155844156	0.0487804878048781	0.018018018018018	0	0	0.0112676056338028	0.0127388535031847
SLC45A1	0.00409836065573771	0.00317965023847377	0	0.0075187969924812	0.0103896103896104	0	0	0.0277777777777778	0	0.0028169014084507	0
