2157	2158
FHAD1	0.1	0.0496894409937888
EFHD2	1.275	1.48571428571429
CASP9	0.1125	0.0409937888198758
DNAJC16	0.2625	0.249689440993789
AGMAT	0.7375	0.587577639751553
DDI2	0.5875	0.617391304347826
PLEKHM2	0.4	0.263354037267081
FBLIM1	0.2125	0.188819875776398
UQCRHL	0.35	0.294409937888199
FLJ37453	0.125	0.114285714285714
SPEN	0.725	0.935403726708074
ZBTB17	0.1625	0.162732919254658
FAM131C	0.0125	0.0198757763975155
EPHA2	0.7	0.695652173913043
ARHGEF19	0.0375	0.0981366459627329
FBXO42	0.2875	0.250931677018634
SZRD1	0.95	0.847204968944099
NECAP2	0.2125	0.327950310559006
RP4-798A10.2	0.0125	0.022360248447205
RP4-798A10.7	0.025	0.00869565217391304
NBPF1	0.1625	0.173913043478261
CROCC	0.0625	0.0745341614906832
RP11-108M9.6	0.025	0.0124223602484472
MFAP2	0.075	0.120496894409938
ATP13A2	0.275	0.217391304347826
SDHB	1.925	1.6
PADI2	0	0.0111801242236025
PADI1	0.0125	0.0335403726708075
RCC2	1.2875	1.17267080745342
ARHGEF10L	0.0625	0.0571428571428571
ACTL8	0	0.0124223602484472
ALDH4A1	0.0875	0.0683229813664596
IFFO2	0.05	0.0571428571428571
UBR4	1.1375	1.04968944099379
EMC1	0.15	0.291925465838509
MRTO4	1.5	1.60248447204969
AKR7A3	0.55	0.834782608695652
AKR7A2	2.0625	2.08447204968944
PQLC2	0.05	0.093167701863354
CAPZB	2.15	1.99006211180124
MINOS1	3.4875	3.09813664596273
NBL1	1	0.736645962732919
TMCO4	0.1125	0.151552795031056
OTUD3	0.125	0.167701863354037
CAMK2N1	0.5	0.975155279503106
MUL1	0.1125	0.119254658385093
CDA	0.5	0.706832298136646
PINK1	0.5125	0.354037267080745
PINK1-AS	0	0.0062111801242236
DDOST	1.9375	1.68198757763975
HP1BP3	2.9875	2.81490683229814
EIF4G3	0.6125	0.55527950310559
ECE1	0.225	0.315527950310559
NBPF3	0.0375	0.0372670807453416
RAP1GAP	0.15	0.0993788819875776
USP48	1.5625	1.5055900621118
HSPG2	0.95	0.580124223602485
CELA3B	0.1	0.084472049689441
CELA3A	0.0875	0.109316770186335
RP1-224A6.3	0.0125	0.00745341614906832
LINC00339	0.025	0.0198757763975155
CDC42	2.3875	2.48074534161491
ZBTB40	0.2625	0.192546583850932
EPHB2	0.0625	0.0260869565217391
KDM1A	0.7	0.727950310559006
LUZP1	0.8	0.759006211180124
LINC01355	0.2125	0.173913043478261
HNRNPR	2.95	3.17639751552795
ZNF436	0.0625	0.0260869565217391
ZNF436-AS1	0.0125	0.0496894409937888
TCEA3	0.075	0.145341614906832
E2F2	0.2875	0.248447204968944
ID3	0.0875	0.084472049689441
RPL11	7	7
TCEB3	0.525	0.493167701863354
TCEB3-AS1	0.1125	0.0807453416149068
PITHD1	1.125	1.0111801242236
LYPLA2	0.5875	0.583850931677019
GALE	0.4625	0.498136645962733
HMGCL	0.0875	0.171428571428571
FUCA1	0.1125	0.15527950310559
PNRC2	0.6125	0.926708074534161
SRSF10	2.75	2.64347826086957
IL22RA1	0.0125	0.0260869565217391
IFNLR1	0.075	0.0409937888198758
STPG1	0.075	0.0732919254658385
NIPAL3	0.3625	0.391304347826087
RCAN3	0.5875	0.475776397515528
RP4-594I10.3	0	0.0335403726708075
NCMAP	0.0125	0.0397515527950311
SRRM1	2.55	2.56273291925466
CLIC4	0.375	0.464596273291925
RUNX3	0.275	0.245962732919255
SYF2	2.0375	1.89937888198758
RSRP1	0.65	0.695652173913043
TMEM50A	1.1125	0.932919254658385
TMEM57	0.325	0.368944099378882
LDLRAP1	0.375	0.296894409937888
SEPN1	0.3	0.412422360248447
MTFR1L	0.175	0.171428571428571
AUNIP	0.1875	0.171428571428571
PAQR7	0.025	0.0385093167701863
STMN1	2.75	3.51925465838509
PAFAH2	0.0875	0.022360248447205
PDIK1L	0.0375	0.0434782608695652
ZNF593	2.05	1.85217391304348
CNKSR1	0.225	0.0770186335403727
CEP85	0.1375	0.0981366459627329
SH3BGRL3	3.775	3.6583850931677
UBXN11	0.2125	0.198757763975155
AIM1L	0.0375	0.0546583850931677
DHDDS	0.0625	0.108074534161491
HMGN2	3.0875	3.62111801242236
RPS6KA1	0.2	0.152795031055901
ARID1A	0.3125	0.325465838509317
PIGV	0.0375	0.0745341614906832
ZDHHC18	0.1625	0.0906832298136646
SFN	0.425	0.450931677018634
GPN2	0.125	0.192546583850932
GPATCH3	0.075	0.0645962732919255
NUDC	2.2125	2.20124223602484
NR0B2	0.1375	0.121739130434783
KDF1	0.225	0.203726708074534
TRNP1	0.3375	0.264596273291925
SLC9A1	0.225	0.280745341614907
WDTC1	0.3375	0.217391304347826
TMEM222	0.3125	0.385093167701863
SYTL1	0.6625	0.650931677018634
MAP3K6	0.05	0.0683229813664596
GPR3	0	0.0186335403726708
WASF2	3.4125	3.06708074534161
AHDC1	0.1375	0.11055900621118
IFI6	0.05	0.0683229813664596
FAM76A	0.1	0.132919254658385
STX12	0.2125	0.227329192546584
PPP1R8	0.5875	0.554037267080745
RPA2	0.825	0.891925465838509
SMPDL3B	0.275	0.211180124223602
XKR8	0.1	0.0608695652173913
EYA3	0.3	0.187577639751553
DNAJC8	1.4375	1.64968944099379
ATPIF1	4.7125	4.82484472049689
RP5-1092A3.4	0.0875	0.0906832298136646
SESN2	0.325	0.390062111801242
MED18	0.075	0.0869565217391304
PHACTR4	1.0625	0.975155279503106
RCC1	0.85	0.808695652173913
TRNAU1AP	0.1875	0.325465838509317
SNHG12	0.5375	0.46832298136646
TAF12	0.2	0.171428571428571
GMEB1	0.325	0.242236024844721
YTHDF2	1.1375	1.32546583850932
EPB41	0.5375	0.560248447204969
TMEM200B	0.0125	0.0322981366459627
SRSF4	1.7625	1.71428571428571
MECR	0.375	0.4
PTPRU	0.1875	0.2
MATN1-AS1	0.0125	0.0149068322981366
SDC3	0.0625	0.0521739130434783
PUM1	1.575	1.37888198757764
SNRNP40	0.4875	0.741614906832298
ZCCHC17	1.325	1.27950310559006
SERINC2	0.45	0.438509316770186
TINAGL1	1.1875	1.09192546583851
PEF1	0.6	0.648447204968944
ADGRB2	0.0375	0.0173913043478261
RP11-84A19.4	0.025	0.0111801242236025
PTP4A2	4.7375	4.67701863354037
KHDRBS1	3.2625	3.79130434782609
TMEM39B	0.1375	0.165217391304348
KPNA6	1.0875	1.07080745341615
TXLNA	0.425	0.443478260869565
CCDC28B	0.05	0.0285714285714286
IQCC	0.025	0.0434782608695652
TMEM234	0.1125	0.100621118012422
EIF3I	4.0125	4.14534161490683
LCK	0.5375	0.75527950310559
HDAC1	2.7125	3.06335403726708
MARCKSL1	6.5	6.68571428571429
FAM229A	0.0875	0.103105590062112
BSDC1	0.5	0.458385093167702
ZBTB8A	0.225	0.248447204968944
ZBTB8OS	1.0125	0.975155279503106
RBBP4	2.0625	1.97142857142857
SYNC	0.275	0.248447204968944
KIAA1522	0.575	0.437267080745342
YARS	1.0625	1.10807453416149
S100PBP	0.1375	0.212422360248447
FNDC5	0.025	0.00372670807453416
TMEM54	1.55	1.60124223602484
RNF19B	0.1125	0.162732919254658
AK2	1.4875	1.40124223602484
AZIN2	0	0.00869565217391304
TRIM62	0.025	0.0161490683229814
ZNF362	0.0375	0.0720496894409938
PHC2	0.75	0.767701863354037
ZSCAN20	0.0125	0.0124223602484472
SMIM12	0.875	0.777639751552795
GJB5	0.3125	0.234782608695652
GJB4	0.025	0.0111801242236025
GJB3	0.675	0.75527950310559
ZMYM6	0.05	0.0583850931677019
ZMYM1	0.1625	0.188819875776398
SFPQ	2.8	2.9304347826087
ZMYM4	0.2625	0.370186335403727
KIAA0319L	0.3375	0.325465838509317
NCDN	0.05	0.0372670807453416
PSMB2	3.425	3.5167701863354
C1orf216	0.125	0.120496894409938
CLSPN	0.9875	1.15527950310559
AGO4	0.075	0.0720496894409938
AGO1	0.2375	0.404968944099379
AGO3	0.725	0.679503105590062
TEKT2	0.0125	0.0285714285714286
ADPRHL2	0.325	0.459627329192547
TRAPPC3	1.5	1.57391304347826
MAP7D1	0.2625	0.254658385093168
THRAP3	1.7625	1.84099378881988
SH3D21	0.0125	0.00869565217391304
EVA1B	0.025	0.022360248447205
RP11-268J15.5	0.05	0.0360248447204969
STK40	0.6125	0.674534161490683
LSM10	1.3625	1.39875776397516
OSCP1	0.0625	0.0633540372670807
MRPS15	4.4	4.15900621118012
LINC01137	0.0125	0.0211180124223602
ZC3H12A	0.05	0.0683229813664596
MEAF6	0.7125	0.77639751552795
SNIP1	0.075	0.106832298136646
GNL2	0.3375	0.324223602484472
C1orf109	0.3625	0.324223602484472
CDCA8	0.7	0.751552795031056
EPHA10	0.05	0.0472049689440994
MANEAL	0.4	0.279503105590062
YRDC	0.4125	0.401242236024845
C1orf122	1.5	1.45093167701863
MTF1	0.225	0.288198757763975
INPP5B	0.1125	0.121739130434783
SF3A3	1.05	1.10931677018634
FHL3	0.225	0.347826086956522
UTP11L	0.9875	0.981366459627329
POU3F1	0.1125	0.125465838509317
RRAGC	0.15	0.22111801242236
MYCBP	0.5875	0.577639751552795
AKIRIN1	0.8125	1.12298136645963
NDUFS5	6.7625	6.8472049689441
MACF1	2.0625	2.12422360248447
RP11-69E11.4	0	0.0285714285714286
PABPC4	1.1875	1.12298136645963
HEYL	0.0375	0.0273291925465838
PPIE	0.9625	1.0695652173913
BMP8B	0.075	0.104347826086957
OXCT2	0.0125	0.00745341614906832
RP1-118J21.25	0	0.00993788819875776
TRIT1	0.3625	0.229813664596273
MYCL	0	0.0149068322981366
MFSD2A	0.025	0.0546583850931677
CAP1	1.6625	1.71428571428571
PPT1	0.7125	0.720496894409938
RLF	0.1625	0.186335403726708
RP1-39G22.7	0.025	0.0732919254658385
ZMPSTE24	0.5	0.431055900621118
SMAP2	0.35	0.294409937888199
ZFP69B	0.0375	0.0236024844720497
ZFP69	0.075	0.0422360248447205
RP11-656D10.3	0	0.00869565217391304
EXO5	0.15	0.0968944099378882
ZNF684	0.025	0.0583850931677019
RIMS3	0.0125	0.0111801242236025
NFYC-AS1	0.025	0.0322981366459627
NFYC	0.5125	0.596273291925466
KCNQ4	0.0125	0.0149068322981366
CITED4	0.575	0.618633540372671
CTPS1	0.3875	0.341614906832298
SLFNL1-AS1	0.025	0.0136645962732919
SCMH1	0.15	0.140372670807453
FOXO6	0	0.00993788819875776
HIVEP3	0.0875	0.0919254658385093
FOXJ3	0.575	0.449689440993789
RIMKLA	0.3125	0.403726708074534
PPCS	1.075	1.04099378881988
CCDC30	0.05	0.053416149068323
PPIH	1.7	1.64223602484472
YBX1	6.9875	6.99627329192547
P3H1	0.1125	0.127950310559006
C1orf50	0.4875	0.462111801242236
SVBP	0.4	0.37888198757764
ERMAP	0.05	0.0260869565217391
RP11-342M1.3	0.05	0.0161490683229814
ZNF691	0.125	0.0732919254658385
SLC2A1	0.975	1.22981366459627
SLC2A1-AS1	0.075	0.0832298136645963
FAM183A	0.025	0.0111801242236025
EBNA1BP2	1.3375	1.6583850931677
TMEM125	0.2	0.260869565217391
C1orf210	0.1875	0.186335403726708
RP1-92O14.3	0.125	0.0571428571428571
CDC20	0.8125	1.15900621118012
ELOVL1	0.75	0.855900621118012
MED8	0.5875	0.64472049689441
SZT2	0.1625	0.15527950310559
HYI	0.1875	0.160248447204969
PTPRF	1.25	1.11180124223602
KDM4A	0.1125	0.186335403726708
KDM4A-AS1	0.0125	0.0124223602484472
ARTN	0.075	0.0919254658385093
IPO13	0.0875	0.122981366459627
DPH2	0.325	0.31304347826087
ATP6V0B	2.8625	2.46708074534161
B4GALT2	0.225	0.347826086956522
CCDC24	0.1375	0.109316770186335
SLC6A9	0.0625	0.0670807453416149
RP5-1198O20.4	0	0.00993788819875776
DMAP1	0.2375	0.188819875776398
ERI3	1.3	1.21366459627329
RNF220	0.6625	0.62360248447205
TMEM53	0.1375	0.151552795031056
KIF2C	0.6	0.612422360248447
RPS8	7	7
PLK3	0.225	0.150310559006211
BTBD19	0	0.00869565217391304
EIF2B3	0.4	0.324223602484472
HECTD3	0.1125	0.13416149068323
UROD	0.4625	0.53416149068323
ZSWIM5	0.0125	0.0161490683229814
HPDL	0.075	0.11304347826087
MUTYH	0.1375	0.154037267080745
TOE1	0.3375	0.365217391304348
TESK2	0.1	0.0571428571428571
CCDC163P	0.0125	0.0198757763975155
MMACHC	0.1625	0.105590062111801
PRDX1	6.2875	6.30683229813665
AKR1A1	1.2125	1.40372670807453
NASP	3.425	3.43850931677019
CCDC17	0	0.022360248447205
GPBP1L1	0.275	0.406211180124224
TMEM69	0.1375	0.299378881987578
IPP	0.625	0.685714285714286
MAST2	0.3125	0.233540372670807
PIK3R3	0.1	0.0571428571428571
TSPAN1	0.6875	0.55776397515528
POMGNT1	0.2125	0.299378881987578
RAD54L	0.2125	0.22360248447205
LRRC41	0.475	0.309316770186335
UQCRH	7	6.99875776397516
NSUN4	0.325	0.252173913043478
FAAH	0.175	0.160248447204969
DMBX1	0.125	0.0670807453416149
MKNK1	0.3375	0.346583850931677
MOB3C	0.0375	0.0322981366459627
ATPAF1	0.475	0.459627329192547
EFCAB14	0.6375	0.480745341614907
STIL	0.2125	0.226086956521739
CMPK1	1.25	1.33416149068323
FOXD2-AS1	0.0125	0.022360248447205
FOXD2	0.05	0.0509316770186335
SPATA6	0.1375	0.0695652173913043
AGBL4	0	0.0173913043478261
DMRTA2	0.0875	0.152795031055901
FAF1	0.4875	0.562732919254658
CDKN2C	0.1125	0.0956521739130435
RNF11	0.3625	0.216149068322981
TTC39A	0.1125	0.0770186335403727
EPS15	0.3	0.35776397515528
OSBPL9	0.5625	0.498136645962733
NRDC	0.85	1.08447204968944
RAB3B	0.175	0.0496894409937888
TXNDC12	1.2	1.21366459627329
KTI12	0.1875	0.140372670807453
BTF3L4	1.0625	1.07080745341615
ZFYVE9	0.075	0.142857142857143
CC2D1B	0.0625	0.0633540372670807
ORC1	0.1375	0.258385093167702
PRPF38A	0.7375	0.781366459627329
ZCCHC11	0.75	0.619875776397516
COA7	0.425	0.568944099378882
ZYG11B	0.2625	0.238509316770186
ZYG11A	0.1	0.0559006211180124
ECHDC2	0.6	0.565217391304348
SCP2	1.6125	1.31801242236025
CPT2	0.1125	0.190062111801242
RP5-1024G6.2	0.0125	0.00372670807453416
C1orf123	0.6	0.655900621118012
RP5-1024G6.7	0.025	0.0211180124223602
MAGOH	1.2125	1.3527950310559
LRP8	0.35	0.281987577639752
NDC1	0.375	0.475776397515528
YIPF1	0.1375	0.109316770186335
HSPB11	1.025	1.17515527950311
LRRC42	0.35	0.243478260869565
TMEM59	1.2875	1.24347826086957
TCEANC2	0.2	0.165217391304348
CYB5RL	0.0875	0.119254658385093
MRPL37	2.8625	2.72795031055901
SSBP3	0.175	0.135403726708075
ACOT11	0.2625	0.177639751552795
TTC4	0.025	0.0360248447204969
PARS2	0.075	0.0521739130434783
TTC22	0.2	0.109316770186335
DHCR24	1.3125	1.19254658385093
RP11-67L3.4	0.0125	0.00869565217391304
TMEM61	0.0125	0.00869565217391304
PCSK9	0.5375	0.485714285714286
USP24	0.3	0.293167701863354
PLPP3	0.075	0.0708074534161491
PRKAA2	0.4	0.544099378881988
OMA1	0.125	0.0732919254658385
MYSM1	0.2375	0.242236024844721
JUN	2.925	2.67329192546584
RP4-794H19.1	0	0.0062111801242236
FGGY	0.0125	0.0149068322981366
HOOK1	0.5	0.563975155279503
RP11-776H12.1	0.025	0.0111801242236025
NFIA	0.45	0.509316770186335
TM2D1	0.575	0.546583850931677
RP11-430G17.3	0.0125	0.0161490683229814
INADL	0.575	0.454658385093168
USP1	1.775	1.83354037267081
DOCK7	0.3	0.240993788819876
ATG4C	0.1875	0.120496894409938
FOXD3-AS1	0.025	0.0298136645962733
ALG6	0.125	0.0434782608695652
ITGB3BP	0.7875	0.858385093167702
EFCAB7	0.0875	0.0509316770186335
PGM1	0.9	1.18385093167702
ROR1	0.075	0.0509316770186335
CACHD1	0.0625	0.0173913043478261
RAVER2	0.25	0.206211180124224
JAK1	1.3625	1.38509316770186
AK4	0.3	0.402484472049689
LEPROT	0.7625	0.803726708074534
PDE4B	0.0125	0.0124223602484472
MIER1	0.675	0.679503105590062
SLC35D1	0.25	0.17639751552795
SERBP1	6.4625	6.44099378881988
GADD45A	0.9125	0.971428571428571
GNG12	0.8125	0.765217391304348
WLS	0.175	0.17639751552795
DEPDC1	0.45	0.491925465838509
LRRC7	0.0125	0.0173913043478261
LRRC40	0.0875	0.116770186335404
SRSF11	3.025	3.26708074534162
ANKRD13C	0.0625	0.11055900621118
HHLA3	0.075	0.0211180124223602
CTH	0.0375	0.0894409937888199
ZRANB2	0.9375	1.04223602484472
LRRIQ3	0.025	0.0173913043478261
FPGT	0.05	0.0571428571428571
CRYZ	0.175	0.291925465838509
TYW3	1.6375	1.68447204968944
SLC44A5	0.075	0.0409937888198758
ACADM	0.3125	0.326708074534162
RABGGTB	0.975	1.01739130434783
PIGK	0.2375	0.224844720496894
AK5	0.0125	0.0186335403726708
ZZZ3	0.2875	0.350310559006211
USP33	0.3125	0.447204968944099
FAM73A	0.475	0.411180124223603
FUBP1	0.4625	0.490683229813665
DNAJB4	0.05	0.0124223602484472
GIPC2	0.35	0.319254658385093
RP11-386I14.4	0.1	0.147826086956522
RP11-486G15.2	0.05	0.0496894409937888
PRKACB	0.1125	0.084472049689441
SAMD13	0.05	0.0745341614906832
RPF1	0.7125	0.786335403726708
GNG5	4.825	5.09068322981366
CTBS	0.3	0.285714285714286
SSX2IP	0.225	0.258385093167702
MCOLN2	0.0125	0.0322981366459627
MCOLN3	0.05	0.0981366459627329
SYDE2	0.125	0.136645962732919
C1orf52	0.5875	0.572670807453416
BCL10	0.3625	0.290683229813665
DDAH1	0.5625	0.632298136645963
CYR61	0.0625	0.101863354037267
ZNHIT6	0.4	0.418633540372671
ODF2L	0.475	0.618633540372671
SH3GLB1	0.75	0.650931677018634
SEP15	1.5	1.72546583850932
HS2ST1	0.1	0.146583850931677
LMO4	1.5	1.26211180124224
PKN2	1.225	1.04844720496894
GTF2B	0.325	0.236024844720497
CCBL2	0.1	0.108074534161491
RBMXL1	0.525	0.498136645962733
GBP3	0.0375	0.0422360248447205
GBP2	0.0375	0.0285714285714286
GBP4	0.0125	0.0111801242236025
LRRC8B	0.55	0.454658385093168
LRRC8C	0.0375	0.0260869565217391
LRRC8D	0.2125	0.250931677018634
ZNF326	0.5	0.57888198757764
RP4-665J23.1	0.0625	0.0708074534161491
ZNF644	0.3	0.324223602484472
CDC7	0.0875	0.0720496894409938
TGFBR3	0.0375	0.0919254658385093
EPHX4	0.075	0.0720496894409938
BTBD8	0	0.00993788819875776
KIAA1107	0	0.00745341614906832
GLMN	0.05	0.084472049689441
RPAP2	0.175	0.177639751552795
EVI5	0.3625	0.300621118012422
RPL5	7	7
FAM69A	0	0.0111801242236025
MTF2	0.3875	0.393788819875776
TMED5	0.2875	0.267080745341615
CCDC18	0.125	0.105590062111801
DR1	0.2	0.258385093167702
FNBP1L	0.375	0.253416149068323
BCAR3	0.05	0.0559006211180124
RP5-1033H22.2	0.0125	0.00372670807453416
DNTTIP2	0.35	0.345341614906832
GCLM	0.2375	0.180124223602484
ARHGAP29	0.375	0.337888198757764
ABCD3	0.3	0.361490683229814
F3	0.6375	0.549068322981366
SLC44A3	0.3375	0.197515527950311
CNN3	0.3	0.245962732919255
ALG14	0.175	0.106832298136646
TMEM56	0.1375	0.108074534161491
RWDD3	0.0125	0.00993788819875776
PTBP2	0.025	0.0447204968944099
SNX7	0.175	0.122981366459627
PALMD	0.0125	0.0273291925465838
AGL	0.1875	0.219875776397516
SLC35A3	0.2625	0.22360248447205
MFSD14A	0.0625	0.126708074534161
SASS6	0.4	0.325465838509317
TRMT13	0.15	0.11055900621118
DBT	0.075	0.111801242236025
RTCA	0.2125	0.192546583850932
CDC14A	0.0125	0.0149068322981366
