2157	2158
APITD1	0.266666666666667	0.331768388106416
DFFA	1.36	1.23161189358372
PEX14	0.133333333333333	0.171361502347418
CASZ1	0.626666666666667	0.301251956181534
TARDBP	0.88	0.676838810641628
MASP2	0.04	0.0125195618153365
RP4-635E18.8	0.0133333333333333	0.013302034428795
SRM	3.69333333333333	2.72143974960876
EXOSC10	0.426666666666667	0.359154929577465
RP4-635E18.6	0.08	0.0446009389671361
MTOR	0.76	0.551643192488263
UBIAD1	0.346666666666667	0.250391236306729
FBXO44	0.16	0.120500782472613
FBXO6	0.106666666666667	0.0868544600938967
MAD2L2	0.68	0.520344287949922
AGTRAP	0.52	0.400625978090767
MTHFR	0.386666666666667	0.289514866979656
CLCN6	0.0533333333333333	0.0571205007824726
NPPA-AS1	0.0666666666666667	0.0125195618153365
KIAA2013	1.06666666666667	0.665884194053208
PLOD1	0.933333333333333	0.644757433489828
MFN2	0.36	0.243348982785602
MIIP	0.52	0.360719874804382
TNFRSF1B	0.333333333333333	0.305164319248826
VPS13D	0.28	0.224569640062598
DHRS3	0.24	0.168231611893584
PRDM2	0.666666666666667	0.506259780907668
KAZN	0.28	0.158059467918623
TMEM51-AS1	0.04	0.0172143974960876
TMEM51	0.346666666666667	0.359154929577465
FHAD1	0.0666666666666667	0.0477308294209703
EFHD2	1.90666666666667	1.41392801251956
CASP9	0.04	0.0641627543035994
DNAJC16	0.413333333333333	0.246478873239437
AGMAT	0.733333333333333	0.583724569640063
DDI2	0.733333333333333	0.563380281690141
PLEKHM2	0.36	0.263693270735524
FBLIM1	0.333333333333333	0.20735524256651
UQCRHL	0.4	0.352895148669797
FLJ37453	0.16	0.101721439749609
SPEN	0.84	0.863849765258216
ZBTB17	0.173333333333333	0.169796557120501
FAM131C	0.0266666666666667	0.0125195618153365
EPHA2	0.866666666666667	0.698748043818466
ARHGEF19	0.08	0.0704225352112676
FBXO42	0.346666666666667	0.257433489827856
SZRD1	0.906666666666667	0.796557120500782
NECAP2	0.36	0.31924882629108
RP4-798A10.2	0.0666666666666667	0.02660406885759
RP4-798A10.7	0	0.0156494522691706
NBPF1	0.106666666666667	0.156494522691706
CROCC	0.16	0.0563380281690141
RP11-108M9.6	0	0.0156494522691706
MFAP2	0.04	0.107198748043818
ATP13A2	0.346666666666667	0.230046948356808
SDHB	1.86666666666667	1.55399061032864
PADI2	0.0533333333333333	0.0156494522691706
PADI1	0.16	0.0406885758998435
RCC2	1.37333333333333	0.943661971830986
ARHGEF10L	0.08	0.054773082942097
ACTL8	0	0.0117370892018779
ALDH4A1	0.0933333333333333	0.0907668231611894
IFFO2	0.08	0.05320813771518
UBR4	1.29333333333333	0.919405320813771
EMC1	0.333333333333333	0.276212832550861
MRTO4	1.45333333333333	1.14866979655712
AKR7A3	0.826666666666667	0.89906103286385
AKR7A2	1.98666666666667	1.55320813771518
PQLC2	0.08	0.110328638497653
CAPZB	2.01333333333333	1.7151799687011
MINOS1	3.76	2.78325508607199
NBL1	0.893333333333333	0.611111111111111
TMCO4	0.146666666666667	0.131455399061033
OTUD3	0.226666666666667	0.147887323943662
CAMK2N1	0.92	0.841158059467919
MUL1	0.213333333333333	0.119718309859155
CDA	0.76	0.827073552425665
PINK1	0.506666666666667	0.359154929577465
PINK1-AS	0	0.0109546165884194
DDOST	1.90666666666667	1.59233176838811
HP1BP3	2.84	1.94835680751174
EIF4G3	0.6	0.644757433489828
ECE1	0.453333333333333	0.309076682316119
NBPF3	0.04	0.0438184663536776
RAP1GAP	0.2	0.102503912363067
USP48	1.61333333333333	1.13223787167449
HSPG2	1.50666666666667	0.852895148669797
CELA3B	0.106666666666667	0.07981220657277
CELA3A	0.0666666666666667	0.0954616588419405
RP1-224A6.3	0.0266666666666667	0.0101721439749609
LINC00339	0.0133333333333333	0.0187793427230047
CDC42	2.30666666666667	2.18857589984351
ZBTB40	0.253333333333333	0.202660406885759
EPHB2	0	0.0226917057902973
KDM1A	0.813333333333333	0.717527386541471
LUZP1	0.786666666666667	0.673708920187793
LINC01355	0.28	0.158841940532081
HNRNPR	2.89333333333333	2.31298904538341
ZNF436	0.0666666666666667	0.0312989045383412
ZNF436-AS1	0.0666666666666667	0.0469483568075117
TCEA3	0.106666666666667	0.165884194053208
E2F2	0.266666666666667	0.152582159624413
ID3	0.0666666666666667	0.0625978090766823
RPL11	7	7
TCEB3	0.64	0.424100156494523
TCEB3-AS1	0.146666666666667	0.0868544600938967
PITHD1	0.906666666666667	0.784037558685446
LYPLA2	0.853333333333333	0.644757433489828
GALE	0.56	0.534428794992175
HMGCL	0.2	0.162754303599374
FUCA1	0.2	0.149452269170579
PNRC2	0.986666666666667	0.756651017214398
SRSF10	3.05333333333333	2.16744913928013
IL22RA1	0.0533333333333333	0.0211267605633803
IFNLR1	0.08	0.0555555555555556
STPG1	0.133333333333333	0.0766823161189358
NIPAL3	0.48	0.354460093896714
RCAN3	0.706666666666667	0.434272300469484
RP4-594I10.3	0.0266666666666667	0.0250391236306729
NCMAP	0.0933333333333333	0.041471048513302
SRRM1	2.25333333333333	2.02425665101721
CLIC4	0.493333333333333	0.412363067292645
RUNX3	0.253333333333333	0.263693270735524
SYF2	2.16	1.61424100156495
RSRP1	1.05333333333333	0.688575899843505
TMEM50A	0.773333333333333	0.775430359937402
TMEM57	0.426666666666667	0.297339593114241
LDLRAP1	0.44	0.279342723004695
SEPN1	0.693333333333333	0.395931142410016
MTFR1L	0.28	0.197183098591549
AUNIP	0.16	0.081377151799687
PAQR7	0.0266666666666667	0.0375586854460094
STMN1	1.48	1.49687010954617
PAFAH2	0.0266666666666667	0.0352112676056338
PDIK1L	0.0533333333333333	0.0477308294209703
ZNF593	2.36	1.86384976525822
CNKSR1	0.106666666666667	0.0931142410015649
CEP85	0.08	0.0688575899843505
SH3BGRL3	4.50666666666667	3.68701095461659
UBXN11	0.213333333333333	0.170579029733959
AIM1L	0.12	0.0555555555555556
DHDDS	0.0933333333333333	0.0899843505477308
HMGN2	2.70666666666667	2.26838810641628
RPS6KA1	0.226666666666667	0.166666666666667
ARID1A	0.533333333333333	0.2981220657277
PIGV	0.0666666666666667	0.0719874804381847
ZDHHC18	0.12	0.0758998435054773
SFN	0.68	0.36697965571205
GPN2	0.24	0.164319248826291
GPATCH3	0.0533333333333333	0.0555555555555556
NUDC	1.90666666666667	1.73630672926448
NR0B2	0.04	0.111111111111111
KDF1	0.346666666666667	0.184663536776213
TRNP1	0.493333333333333	0.353677621283255
SLC9A1	0.386666666666667	0.286384976525822
WDTC1	0.28	0.206572769953052
TMEM222	0.32	0.285602503912363
SYTL1	0.893333333333333	0.587636932707355
MAP3K6	0.0666666666666667	0.0453834115805947
GPR3	0	0.00860719874804382
WASF2	3.82666666666667	2.46478873239437
AHDC1	0.226666666666667	0.122065727699531
IFI6	0.0666666666666667	0.0461658841940532
FAM76A	0.186666666666667	0.133802816901408
STX12	0.333333333333333	0.230829420970266
PPP1R8	0.6	0.451486697965571
RPA2	0.693333333333333	0.508607198748044
SMPDL3B	0.186666666666667	0.200312989045383
XKR8	0.133333333333333	0.103286384976526
EYA3	0.293333333333333	0.195618153364632
DNAJC8	1.32	1.24960876369327
ATPIF1	5.10666666666667	4.47026604068858
RP5-1092A3.4	0.146666666666667	0.117370892018779
SESN2	0.533333333333333	0.334115805946792
MED18	0.0666666666666667	0.0712050078247261
PHACTR4	0.986666666666667	0.845070422535211
RCC1	0.733333333333333	0.521909233176839
TRNAU1AP	0.293333333333333	0.262910798122066
SNHG12	0.666666666666667	0.417840375586854
TAF12	0.28	0.201095461658842
GMEB1	0.306666666666667	0.190140845070423
YTHDF2	1.4	1.13693270735524
EPB41	0.813333333333333	0.582942097026604
TMEM200B	0.0133333333333333	0.0305164319248826
SRSF4	1.65333333333333	1.33255086071987
MECR	0.386666666666667	0.39906103286385
PTPRU	0.28	0.169014084507042
MATN1-AS1	0.0133333333333333	0.0258215962441315
SDC3	0.106666666666667	0.0735524256651017
PUM1	1.78666666666667	1.30046948356808
SNRNP40	0.48	0.515649452269171
ZCCHC17	1.41333333333333	1.07746478873239
SERINC2	0.613333333333333	0.471830985915493
TINAGL1	1.12	0.842723004694836
PEF1	0.626666666666667	0.515649452269171
ADGRB2	0.0133333333333333	0.0101721439749609
RP11-84A19.4	0.0133333333333333	0.00860719874804382
PTP4A2	5.46666666666667	4.23474178403756
KHDRBS1	3.84	3.25899843505477
TMEM39B	0.146666666666667	0.173708920187793
KPNA6	1.58666666666667	0.997652582159624
TXLNA	0.64	0.433489827856025
CCDC28B	0.0266666666666667	0.0320813771517997
IQCC	0.04	0.028169014084507
TMEM234	0.0666666666666667	0.0892018779342723
EIF3I	3.92	3.87949921752739
LCK	0.626666666666667	0.710485133020344
HDAC1	2.88	2.67136150234742
MARCKSL1	6.62666666666667	6.27464788732394
FAM229A	0.16	0.107198748043818
BSDC1	0.76	0.508607198748044
ZBTB8A	0.426666666666667	0.222222222222222
ZBTB8OS	0.96	0.908450704225352
RBBP4	2.29333333333333	1.66744913928013
SYNC	0.253333333333333	0.212050078247261
KIAA1522	0.773333333333333	0.456964006259781
YARS	1.09333333333333	0.877934272300469
S100PBP	0.266666666666667	0.16510172143975
FNDC5	0.04	0.00782472613458529
TMEM54	2.26666666666667	1.38341158059468
RNF19B	0.16	0.152582159624413
AK2	1.30666666666667	1.1150234741784
AZIN2	0	0.0203442879499218
TRIM62	0.0266666666666667	0.0187793427230047
ZNF362	0.0933333333333333	0.0672926447574335
PHC2	0.653333333333333	0.605633802816901
ZSCAN20	0.0133333333333333	0.013302034428795
SMIM12	0.986666666666667	0.655712050078247
GJB5	0.226666666666667	0.266823161189358
GJB4	0	0.0109546165884194
GJB3	0.933333333333333	0.620500782472613
ZMYM6	0.133333333333333	0.0555555555555556
ZMYM1	0.186666666666667	0.140062597809077
SFPQ	2.66666666666667	2.4131455399061
ZMYM4	0.546666666666667	0.312989045383412
KIAA0319L	0.573333333333333	0.370109546165884
NCDN	0.133333333333333	0.0367762128325509
PSMB2	2.89333333333333	2.87010954616588
C1orf216	0.2	0.118935837245696
CLSPN	0.813333333333333	0.564945226917058
AGO4	0.12	0.0672926447574335
AGO1	0.613333333333333	0.348200312989045
AGO3	0.76	0.715179968701095
TEKT2	0.0133333333333333	0.0125195618153365
ADPRHL2	0.373333333333333	0.338810641627543
TRAPPC3	1.69333333333333	1.42097026604069
MAP7D1	0.346666666666667	0.2981220657277
THRAP3	1.6	1.43114241001565
SH3D21	0.0266666666666667	0.0164319248826291
EVA1B	0.0266666666666667	0.0195618153364632
RP11-268J15.5	0.0533333333333333	0.0571205007824726
STK40	0.946666666666667	0.63302034428795
LSM10	1.94666666666667	1.43114241001565
OSCP1	0.146666666666667	0.0712050078247261
MRPS15	4.53333333333333	3.54929577464789
LINC01137	0.04	0.0289514866979656
ZC3H12A	0.08	0.054773082942097
MEAF6	0.96	0.700312989045383
SNIP1	0.0666666666666667	0.0852895148669797
GNL2	0.506666666666667	0.300469483568075
C1orf109	0.253333333333333	0.258215962441315
CDCA8	0.28	0.309076682316119
EPHA10	0.16	0.0766823161189358
MANEAL	0.36	0.266823161189358
YRDC	0.52	0.360719874804382
C1orf122	2.08	1.48200312989045
MTF1	0.386666666666667	0.262910798122066
INPP5B	0.0666666666666667	0.0978090766823161
SF3A3	0.826666666666667	0.812206572769953
FHL3	0.346666666666667	0.282472613458529
UTP11L	0.853333333333333	0.749608763693271
POU3F1	0.146666666666667	0.156494522691706
RRAGC	0.306666666666667	0.165884194053208
MYCBP	0.8	0.554773082942097
AKIRIN1	1.2	1.08059467918623
NDUFS5	6.90666666666667	6.70813771517997
MACF1	2.65333333333333	2.02738654147105
RP11-69E11.4	0.0133333333333333	0.0164319248826291
PABPC4	1.69333333333333	1.06338028169014
HEYL	0.0266666666666667	0.0312989045383412
PPIE	0.826666666666667	0.820031298904538
BMP8B	0.146666666666667	0.0758998435054773
OXCT2	0.0133333333333333	0.0101721439749609
RP1-118J21.25	0.0133333333333333	0.0125195618153365
TRIT1	0.346666666666667	0.237089201877934
MYCL	0	0.0117370892018779
MFSD2A	0.106666666666667	0.0422535211267606
CAP1	2.21333333333333	1.56259780907668
PPT1	0.653333333333333	0.643974960876369
RLF	0.133333333333333	0.149452269170579
RP1-39G22.7	0.12	0.0712050078247261
ZMPSTE24	0.56	0.369327073552426
SMAP2	0.373333333333333	0.312989045383412
ZFP69B	0	0.02660406885759
ZFP69	0.08	0.039906103286385
RP11-656D10.3	0	0.0140845070422535
EXO5	0.12	0.0860719874804382
ZNF684	0.0133333333333333	0.0250391236306729
RIMS3	0	0.0164319248826291
NFYC-AS1	0.0133333333333333	0.0305164319248826
NFYC	0.586666666666667	0.460093896713615
KCNQ4	0.0933333333333333	0.0195618153364632
CITED4	0.96	0.717527386541471
CTPS1	0.346666666666667	0.276995305164319
SLFNL1-AS1	0.0533333333333333	0.0140845070422535
SCMH1	0.146666666666667	0.11189358372457
FOXO6	0.0133333333333333	0.0109546165884194
HIVEP3	0.173333333333333	0.115023474178404
FOXJ3	0.626666666666667	0.461658841940532
RIMKLA	0.56	0.387323943661972
PPCS	1.09333333333333	1.05320813771518
CCDC30	0.186666666666667	0.0563380281690141
PPIH	1.29333333333333	1.05868544600939
YBX1	7	6.97887323943662
P3H1	0.24	0.162754303599374
C1orf50	0.506666666666667	0.405320813771518
SVBP	0.453333333333333	0.342723004694836
ERMAP	0.0666666666666667	0.02660406885759
RP11-342M1.3	0.04	0.0195618153364632
ZNF691	0.0666666666666667	0.0649452269170579
SLC2A1	1.18666666666667	1.17840375586854
SLC2A1-AS1	0.0666666666666667	0.0758998435054773
FAM183A	0.0933333333333333	0.0125195618153365
EBNA1BP2	1.45333333333333	1.39593114241002
TMEM125	0.36	0.283255086071987
C1orf210	0.213333333333333	0.251956181533646
RP1-92O14.3	0.12	0.0712050078247261
CDC20	0.466666666666667	0.338028169014085
ELOVL1	1.05333333333333	0.873239436619718
MED8	0.426666666666667	0.465571205007825
SZT2	0.146666666666667	0.149452269170579
HYI	0.146666666666667	0.128325508607199
PTPRF	1.8	1.20266040688576
KDM4A	0.24	0.204225352112676
KDM4A-AS1	0	0.00704225352112676
ARTN	0.04	0.0845070422535211
IPO13	0.106666666666667	0.131455399061033
DPH2	0.56	0.309076682316119
ATP6V0B	2.42666666666667	1.88732394366197
B4GALT2	0.346666666666667	0.356025039123631
CCDC24	0.133333333333333	0.135367762128326
SLC6A9	0.0933333333333333	0.0446009389671361
RP5-1198O20.4	0.0133333333333333	0.0117370892018779
DMAP1	0.346666666666667	0.149452269170579
ERI3	1.29333333333333	1.02660406885759
RNF220	0.76	0.562597809076682
TMEM53	0.253333333333333	0.192488262910798
KIF2C	0.133333333333333	0.184663536776213
RPS8	7	7
PLK3	0.24	0.151799687010955
BTBD19	0	0.00625978090766823
EIF2B3	0.16	0.278560250391236
HECTD3	0.173333333333333	0.141627543035994
UROD	0.64	0.448356807511737
ZSWIM5	0.0133333333333333	0.0125195618153365
HPDL	0.08	0.109546165884194
MUTYH	0.2	0.146322378716745
TOE1	0.186666666666667	0.250391236306729
TESK2	0.0533333333333333	0.039906103286385
CCDC163P	0.0133333333333333	0.0172143974960876
MMACHC	0.106666666666667	0.0970266040688576
PRDX1	5.82666666666667	6.08450704225352
AKR1A1	1.2	1.27699530516432
NASP	3.01333333333333	2.1377151799687
CCDC17	0.0133333333333333	0.0179968701095462
GPBP1L1	0.426666666666667	0.379499217527387
TMEM69	0.306666666666667	0.283255086071987
IPP	0.706666666666667	0.604851330203443
MAST2	0.373333333333333	0.197965571205008
PIK3R3	0.0666666666666667	0.0751173708920188
TSPAN1	0.613333333333333	0.5
POMGNT1	0.386666666666667	0.290297339593114
RAD54L	0.146666666666667	0.105633802816901
LRRC41	0.56	0.44679186228482
UQCRH	7	6.99139280125196
NSUN4	0.266666666666667	0.221439749608764
FAAH	0.226666666666667	0.134585289514867
DMBX1	0.0533333333333333	0.0469483568075117
MKNK1	0.426666666666667	0.283255086071987
MOB3C	0.04	0.0320813771517997
ATPAF1	0.48	0.353677621283255
EFCAB14	0.76	0.487480438184664
STIL	0.173333333333333	0.114241001564945
CMPK1	1.66666666666667	1.31220657276995
FOXD2-AS1	0.0266666666666667	0.0195618153364632
FOXD2	0.0933333333333333	0.0672926447574335
SPATA6	0.173333333333333	0.0884194053208138
AGBL4	0.0133333333333333	0.013302034428795
DMRTA2	0.16	0.121283255086072
FAF1	0.613333333333333	0.41471048513302
CDKN2C	0.04	0.0602503912363067
RNF11	0.28	0.194835680751174
TTC39A	0.133333333333333	0.0985915492957746
EPS15	0.546666666666667	0.36697965571205
OSBPL9	0.72	0.468701095461659
NRDC	1.4	1.00547730829421
RAB3B	0.373333333333333	0.0633802816901408
TXNDC12	1.41333333333333	1.01251956181534
KTI12	0.133333333333333	0.110328638497653
BTF3L4	1.10666666666667	0.902190923317684
ZFYVE9	0.0666666666666667	0.130672926447574
CC2D1B	0.106666666666667	0.0688575899843505
ORC1	0.213333333333333	0.114241001564945
PRPF38A	0.746666666666667	0.640845070422535
ZCCHC11	0.586666666666667	0.573552425665102
COA7	0.546666666666667	0.469483568075117
ZYG11B	0.333333333333333	0.29264475743349
ZYG11A	0.04	0.0524256651017214
ECHDC2	0.76	0.525821596244131
SCP2	1.56	1.32003129890454
CPT2	0.24	0.179186228482003
RP5-1024G6.2	0	0.0117370892018779
C1orf123	0.68	0.571205007824726
RP5-1024G6.7	0.0266666666666667	0.0187793427230047
MAGOH	1.01333333333333	0.960093896713615
LRP8	0.413333333333333	0.261345852895149
NDC1	0.506666666666667	0.330985915492958
YIPF1	0.0933333333333333	0.103286384976526
HSPB11	0.946666666666667	0.7981220657277
LRRC42	0.333333333333333	0.237089201877934
TMEM59	1.08	1.0868544600939
TCEANC2	0.133333333333333	0.149452269170579
CYB5RL	0.16	0.111111111111111
MRPL37	2.85333333333333	2.34820031298905
SSBP3	0.146666666666667	0.130672926447574
ACOT11	0.226666666666667	0.199530516431925
TTC4	0.0133333333333333	0.0258215962441315
PARS2	0.08	0.0594679186228482
TTC22	0.213333333333333	0.118153364632238
DHCR24	1.8	1.09467918622848
RP11-67L3.4	0.04	0.0140845070422535
TMEM61	0.0133333333333333	0.0109546165884194
PCSK9	0.706666666666667	0.529733959311424
USP24	0.253333333333333	0.252738654147105
PLPP3	0.133333333333333	0.094679186228482
PRKAA2	0.8	0.543818466353678
OMA1	0.0533333333333333	0.066510172143975
MYSM1	0.24	0.214397496087637
JUN	3.6	2.66823161189358
RP4-794H19.1	0.0266666666666667	0.0117370892018779
FGGY	0	0.00860719874804382
HOOK1	0.493333333333333	0.474178403755869
RP11-776H12.1	0	0.0187793427230047
NFIA	0.826666666666667	0.545383411580595
TM2D1	0.813333333333333	0.503129890453834
RP11-430G17.3	0.0266666666666667	0.0211267605633803
INADL	0.786666666666667	0.519561815336463
USP1	1.77333333333333	1.21752738654147
DOCK7	0.506666666666667	0.262128325508607
ATG4C	0.0933333333333333	0.0931142410015649
FOXD3-AS1	0.04	0.0242566510172144
ALG6	0.0266666666666667	0.0406885758998435
ITGB3BP	0.413333333333333	0.460093896713615
EFCAB7	0.0666666666666667	0.0375586854460094
PGM1	1.64	1.17762128325509
ROR1	0.0266666666666667	0.0602503912363067
CACHD1	0.0533333333333333	0.0164319248826291
RAVER2	0.253333333333333	0.152582159624413
JAK1	2.08	1.43661971830986
AK4	0.533333333333333	0.423317683881064
LEPROT	0.946666666666667	0.766823161189358
PDE4B	0.0266666666666667	0.0140845070422535
MIER1	0.586666666666667	0.549295774647887
SLC35D1	0.333333333333333	0.212050078247261
SERBP1	6.62666666666667	5.81455399061033
GADD45A	1.05333333333333	0.74491392801252
GNG12	1.24	0.791862284820031
WLS	0.293333333333333	0.167449139280125
DEPDC1	0.146666666666667	0.147104851330203
LRRC7	0	0.00704225352112676
LRRC40	0.106666666666667	0.0931142410015649
SRSF11	3.76	2.95226917057903
ANKRD13C	0.146666666666667	0.0978090766823161
HHLA3	0.04	0.0391236306729265
CTH	0.0666666666666667	0.0743348982785603
ZRANB2	1.25333333333333	1.07276995305164
LRRIQ3	0.04	0.0320813771517997
FPGT	0.106666666666667	0.0563380281690141
CRYZ	0.4	0.302034428794992
TYW3	1.8	1.64162754303599
SLC44A5	0.146666666666667	0.0555555555555556
ACADM	0.44	0.305946791862285
RABGGTB	1.25333333333333	1.02425665101721
PIGK	0.28	0.21283255086072
AK5	0.0266666666666667	0.0211267605633803
ZZZ3	0.333333333333333	0.36697965571205
USP33	0.413333333333333	0.391236306729264
FAM73A	0.533333333333333	0.387323943661972
FUBP1	0.373333333333333	0.356025039123631
DNAJB4	0.0133333333333333	0.0179968701095462
GIPC2	0.32	0.341158059467919
RP11-386I14.4	0.293333333333333	0.128325508607199
RP11-486G15.2	0.0266666666666667	0.054773082942097
PRKACB	0.133333333333333	0.0860719874804382
SAMD13	0.106666666666667	0.0719874804381847
RPF1	0.76	0.576682316118936
GNG5	5.88	4.67527386541471
CTBS	0.453333333333333	0.305946791862285
